data_id,Date,state,inside_tempF,driver_temp_settingF,outside_tempF
939911,1/4/2023 7:46,online,56,69,55
939912,1/4/2023 7:47,online,56,69,55
939913,1/4/2023 7:48,online,56,69,55
939914,1/4/2023 7:49,online,56,69,55
939915,1/4/2023 7:50,online,56,69,55
939916,1/4/2023 7:51,online,56,69,55
939917,1/4/2023 7:52,online,56,69,55
939918,1/4/2023 7:53,online,56,69,55
939919,1/4/2023 7:54,online,56,69,55
939920,1/4/2023 7:55,online,56,69,55
939921,1/4/2023 7:56,online,56,69,55
939922,1/4/2023 7:57,online,56,69,55
939923,1/4/2023 7:58,offline,,,
939924,1/4/2023 7:59,offline,,,
939925,1/4/2023 8:00,offline,,,
939926,1/4/2023 8:01,offline,,,
939927,1/4/2023 8:02,offline,,,
939928,1/4/2023 8:03,offline,,,
939929,1/4/2023 8:04,offline,,,
939930,1/4/2023 8:05,offline,,,
939931,1/4/2023 8:06,offline,,,
939932,1/4/2023 8:07,offline,,,
939933,1/4/2023 8:08,offline,,,
939934,1/4/2023 8:09,offline,,,
939935,1/4/2023 8:10,offline,,,
939936,1/4/2023 8:11,offline,,,
939937,1/4/2023 8:12,offline,,,
939938,1/4/2023 8:13,offline,,,
939939,1/4/2023 8:14,offline,,,
939940,1/4/2023 8:15,offline,,,
939941,1/4/2023 8:16,offline,,,
939942,1/4/2023 8:17,offline,,,
939943,1/4/2023 8:18,offline,,,
939944,1/4/2023 8:19,offline,,,
939945,1/4/2023 8:20,offline,,,
939946,1/4/2023 8:21,offline,,,
939947,1/4/2023 8:22,offline,,,
939948,1/4/2023 8:23,offline,,,
939949,1/4/2023 8:24,offline,,,
939950,1/4/2023 8:25,offline,,,
939951,1/4/2023 8:26,offline,,,
939952,1/4/2023 8:27,offline,,,
939953,1/4/2023 8:28,offline,,,
939954,1/4/2023 8:29,offline,,,
939955,1/4/2023 8:30,offline,,,
939956,1/4/2023 8:31,offline,,,
939957,1/4/2023 8:32,offline,,,
939958,1/4/2023 8:33,offline,,,
939959,1/4/2023 8:34,offline,,,
939960,1/4/2023 8:35,offline,,,
939961,1/4/2023 8:36,offline,,,
939962,1/4/2023 8:37,offline,,,
939963,1/4/2023 8:38,offline,,,
939964,1/4/2023 8:39,offline,,,
939965,1/4/2023 8:40,offline,,,
939966,1/4/2023 8:41,offline,,,
939967,1/4/2023 8:42,offline,,,
939968,1/4/2023 8:43,offline,,,
939969,1/4/2023 8:44,offline,,,
939970,1/4/2023 8:45,offline,,,
939971,1/4/2023 8:46,offline,,,
939972,1/4/2023 8:47,offline,,,
939973,1/4/2023 8:48,offline,,,
939974,1/4/2023 8:49,offline,,,
939975,1/4/2023 8:50,offline,,,
939976,1/4/2023 8:51,offline,,,
939977,1/4/2023 8:52,offline,,,
939978,1/4/2023 8:53,offline,,,
939979,1/4/2023 8:54,offline,,,
939980,1/4/2023 8:55,offline,,,
939981,1/4/2023 8:56,offline,,,
939982,1/4/2023 8:57,offline,,,
939983,1/4/2023 8:58,offline,,,
939984,1/4/2023 8:59,offline,,,
939985,1/4/2023 9:00,offline,,,
939986,1/4/2023 9:01,offline,,,
939987,1/4/2023 9:02,offline,,,
939988,1/4/2023 9:03,offline,,,
939989,1/4/2023 9:04,offline,,,
939990,1/4/2023 9:05,offline,,,
939991,1/4/2023 9:06,offline,,,
939992,1/4/2023 9:07,offline,,,
939993,1/4/2023 9:08,offline,,,
939994,1/4/2023 9:09,offline,,,
939995,1/4/2023 9:10,offline,,,
939996,1/4/2023 9:11,offline,,,
939997,1/4/2023 9:12,offline,,,
939998,1/4/2023 9:13,offline,,,
939999,1/4/2023 9:14,offline,,,
940000,1/4/2023 9:15,offline,,,
940001,1/4/2023 9:16,offline,,,
940002,1/4/2023 9:17,offline,,,
940003,1/4/2023 9:18,offline,,,
940004,1/4/2023 9:19,offline,,,
940005,1/4/2023 9:20,offline,,,
940006,1/4/2023 9:21,offline,,,
940007,1/4/2023 9:22,offline,,,
940008,1/4/2023 9:23,offline,,,
940009,1/4/2023 9:24,offline,,,
940010,1/4/2023 9:25,offline,,,
940011,1/4/2023 9:26,offline,,,
940012,1/4/2023 9:27,offline,,,
940013,1/4/2023 9:28,offline,,,
940014,1/4/2023 9:29,offline,,,
940015,1/4/2023 9:30,offline,,,
940016,1/4/2023 9:31,offline,,,
940017,1/4/2023 9:32,offline,,,
940018,1/4/2023 9:33,offline,,,
940019,1/4/2023 9:34,offline,,,
940020,1/4/2023 9:35,offline,,,
940021,1/4/2023 9:36,offline,,,
940022,1/4/2023 9:37,offline,,,
940023,1/4/2023 9:38,offline,,,
940024,1/4/2023 9:39,offline,,,
940025,1/4/2023 9:40,offline,,,
940026,1/4/2023 9:41,offline,,,
940027,1/4/2023 9:42,offline,,,
940028,1/4/2023 9:43,offline,,,
940029,1/4/2023 9:44,offline,,,
940030,1/4/2023 9:45,offline,,,
940031,1/4/2023 9:46,offline,,,
940032,1/4/2023 9:47,offline,,,
940033,1/4/2023 9:48,offline,,,
940034,1/4/2023 9:49,offline,,,
940035,1/4/2023 9:50,offline,,,
940036,1/4/2023 9:51,offline,,,
940037,1/4/2023 9:52,offline,,,
940038,1/4/2023 9:53,offline,,,
940039,1/4/2023 9:54,offline,,,
940040,1/4/2023 9:55,offline,,,
940041,1/4/2023 9:56,offline,,,
940042,1/4/2023 9:57,offline,,,
940043,1/4/2023 9:58,offline,,,
940044,1/4/2023 9:59,offline,,,
940045,1/4/2023 10:00,offline,,,
940046,1/4/2023 10:01,offline,,,
940047,1/4/2023 10:02,offline,,,
940048,1/4/2023 10:03,offline,,,
940049,1/4/2023 10:04,offline,,,
940050,1/4/2023 10:05,offline,,,
940051,1/4/2023 10:06,offline,,,
940052,1/4/2023 10:07,offline,,,
940053,1/4/2023 10:08,offline,,,
940054,1/4/2023 10:09,offline,,,
940055,1/4/2023 10:10,offline,,,
940056,1/4/2023 10:11,offline,,,
940057,1/4/2023 10:12,offline,,,
940058,1/4/2023 10:13,offline,,,
940059,1/4/2023 10:14,offline,,,
940060,1/4/2023 10:15,offline,,,
940061,1/4/2023 10:16,offline,,,
940062,1/4/2023 10:17,offline,,,
940063,1/4/2023 10:18,offline,,,
940064,1/4/2023 10:19,offline,,,
940065,1/4/2023 10:20,offline,,,
940066,1/4/2023 10:21,offline,,,
940067,1/4/2023 10:22,offline,,,
940068,1/4/2023 10:23,offline,,,
940069,1/4/2023 10:24,offline,,,
940070,1/4/2023 10:25,offline,,,
940071,1/4/2023 10:26,offline,,,
940072,1/4/2023 10:27,offline,,,
940073,1/4/2023 10:28,offline,,,
940074,1/4/2023 10:29,offline,,,
940075,1/4/2023 10:30,offline,,,
940076,1/4/2023 10:31,offline,,,
940077,1/4/2023 10:32,offline,,,
940078,1/4/2023 10:33,offline,,,
940079,1/4/2023 10:34,offline,,,
940080,1/4/2023 10:35,offline,,,
940081,1/4/2023 10:36,offline,,,
940082,1/4/2023 10:37,offline,,,
940083,1/4/2023 10:38,offline,,,
940084,1/4/2023 10:39,offline,,,
940085,1/4/2023 10:40,offline,,,
940086,1/4/2023 10:41,offline,,,
940087,1/4/2023 10:42,offline,,,
940088,1/4/2023 10:43,offline,,,
940089,1/4/2023 10:44,offline,,,
940090,1/4/2023 10:45,,,,
940091,1/4/2023 10:46,offline,,,
940092,1/4/2023 10:47,offline,,,
940093,1/4/2023 10:48,offline,,,
940094,1/4/2023 10:49,offline,,,
940095,1/4/2023 10:50,,,,
940096,1/4/2023 10:51,offline,,,
940097,1/4/2023 10:52,offline,,,
940098,1/4/2023 10:53,offline,,,
940099,1/4/2023 10:54,offline,,,
940100,1/4/2023 10:55,offline,,,
940101,1/4/2023 10:56,offline,,,
940102,1/4/2023 10:57,offline,,,
940103,1/4/2023 10:58,offline,,,
940104,1/4/2023 10:59,offline,,,
940105,1/4/2023 11:00,,,,
940106,1/4/2023 11:01,offline,,,
940107,1/4/2023 11:02,offline,,,
940108,1/4/2023 11:03,,,,
940109,1/4/2023 11:04,,,,
940110,1/4/2023 11:05,offline,,,
940111,1/4/2023 11:06,,,,
940112,1/4/2023 11:07,offline,,,
940113,1/4/2023 11:08,,,,
940114,1/4/2023 11:09,offline,,,
940115,1/4/2023 11:10,,,,
940116,1/4/2023 11:11,offline,,,
940117,1/4/2023 11:12,,,,
940118,1/4/2023 11:13,offline,,,
940119,1/4/2023 11:14,offline,,,
940120,1/4/2023 11:15,offline,,,
940121,1/4/2023 11:16,offline,,,
940122,1/4/2023 11:17,offline,,,
940123,1/4/2023 11:18,offline,,,
940124,1/4/2023 11:19,offline,,,
940125,1/4/2023 11:20,,,,
940126,1/4/2023 11:21,,,,
940127,1/4/2023 11:22,offline,,,
940128,1/4/2023 11:23,offline,,,
940129,1/4/2023 11:24,offline,,,
940130,1/4/2023 11:25,offline,,,
940131,1/4/2023 11:26,,,,
940132,1/4/2023 11:27,offline,,,
940133,1/4/2023 11:28,offline,,,
940134,1/4/2023 11:29,,,,
940135,1/4/2023 11:30,,,,
940136,1/4/2023 11:31,offline,,,
940137,1/4/2023 11:32,offline,,,
940138,1/4/2023 11:33,offline,,,
940139,1/4/2023 11:34,,,,
940140,1/4/2023 11:35,,,,
940141,1/4/2023 11:36,offline,,,
940142,1/4/2023 11:37,offline,,,
940143,1/4/2023 11:38,,,,
940144,1/4/2023 11:39,offline,,,
940145,1/4/2023 11:40,offline,,,
940146,1/4/2023 11:41,offline,,,
940147,1/4/2023 11:42,offline,,,
940148,1/4/2023 11:43,offline,,,
940149,1/4/2023 11:44,,,,
940150,1/4/2023 11:45,,,,
940151,1/4/2023 11:46,offline,,,
940152,1/4/2023 11:47,offline,,,
940153,1/4/2023 11:48,offline,,,
940154,1/4/2023 11:49,offline,,,
940155,1/4/2023 11:50,,,,
940156,1/4/2023 11:51,,,,
940157,1/4/2023 11:52,offline,,,
940158,1/4/2023 11:53,,,,
940159,1/4/2023 11:54,offline,,,
940160,1/4/2023 11:55,,,,
940161,1/4/2023 11:56,,,,
940162,1/4/2023 11:57,,,,
940163,1/4/2023 11:58,offline,,,
940164,1/4/2023 11:59,,,,
940165,1/4/2023 12:00,offline,,,
940166,1/4/2023 12:01,offline,,,
940167,1/4/2023 12:02,offline,,,
940168,1/4/2023 12:03,,,,
940169,1/4/2023 12:04,offline,,,
940170,1/4/2023 12:05,offline,,,
940171,1/4/2023 12:06,offline,,,
940172,1/4/2023 12:07,offline,,,
940173,1/4/2023 12:08,,,,
940174,1/4/2023 12:09,,,,
940175,1/4/2023 12:10,offline,,,
940176,1/4/2023 12:11,offline,,,
940177,1/4/2023 12:12,,,,
940178,1/4/2023 12:13,offline,,,
940179,1/4/2023 12:14,offline,,,
940180,1/4/2023 12:15,offline,,,
940181,1/4/2023 12:16,offline,,,
940182,1/4/2023 12:17,offline,,,
940183,1/4/2023 12:18,offline,,,
940184,1/4/2023 12:19,,,,
940185,1/4/2023 12:20,,,,
940186,1/4/2023 12:21,,,,
940187,1/4/2023 12:22,,,,
940188,1/4/2023 12:23,,,,
940189,1/4/2023 12:24,offline,,,
940190,1/4/2023 12:25,,,,
940191,1/4/2023 12:26,,,,
940192,1/4/2023 12:27,offline,,,
940193,1/4/2023 12:28,offline,,,
940194,1/4/2023 12:29,,,,
940195,1/4/2023 12:30,,,,
940196,1/4/2023 12:31,offline,,,
940197,1/4/2023 12:32,,,,
940198,1/4/2023 12:33,offline,,,
940199,1/4/2023 12:34,offline,,,
940200,1/4/2023 12:35,offline,,,
940201,1/4/2023 12:36,offline,,,
940202,1/4/2023 12:37,,,,
940203,1/4/2023 12:38,,,,
940204,1/4/2023 12:39,offline,,,
940205,1/4/2023 12:40,offline,,,
940206,1/4/2023 12:41,,,,
940207,1/4/2023 12:42,offline,,,
940208,1/4/2023 12:43,,,,
940209,1/4/2023 12:44,offline,,,
940210,1/4/2023 12:45,offline,,,
940211,1/4/2023 12:46,,,,
940212,1/4/2023 12:47,offline,,,
940213,1/4/2023 12:48,offline,,,
940214,1/4/2023 12:49,offline,,,
940215,1/4/2023 12:50,offline,,,
940216,1/4/2023 12:51,offline,,,
940217,1/4/2023 12:52,offline,,,
940218,1/4/2023 12:53,offline,,,
940219,1/4/2023 12:54,offline,,,
940220,1/4/2023 12:55,offline,,,
940221,1/4/2023 12:56,,,,
940222,1/4/2023 12:57,offline,,,
940223,1/4/2023 12:58,offline,,,
940224,1/4/2023 12:59,,,,
940225,1/4/2023 13:00,,,,
940226,1/4/2023 13:01,offline,,,
940227,1/4/2023 13:02,,,,
940228,1/4/2023 13:03,offline,,,
940229,1/4/2023 13:04,offline,,,
940230,1/4/2023 13:05,offline,,,
940231,1/4/2023 13:06,,,,
940232,1/4/2023 13:07,,,,
940233,1/4/2023 13:08,,,,
940234,1/4/2023 13:09,,,,
940235,1/4/2023 13:10,,,,
940236,1/4/2023 13:11,offline,,,
940237,1/4/2023 13:12,offline,,,
940238,1/4/2023 13:13,offline,,,
940239,1/4/2023 13:14,offline,,,
940240,1/4/2023 13:15,offline,,,
940241,1/4/2023 13:16,offline,,,
940242,1/4/2023 13:17,online,,,
940243,1/4/2023 13:18,online,59,69,55
940244,1/4/2023 13:19,online,59,69,55
940245,1/4/2023 13:20,,,,
940246,1/4/2023 13:21,,,,
940247,1/4/2023 13:22,,,,
940248,1/4/2023 13:23,online,,,
940249,1/4/2023 13:24,,,,
940250,1/4/2023 13:25,online,56,69,55
940251,1/4/2023 13:26,online,56,69,55
940252,1/4/2023 13:27,online,56,69,55
940253,1/4/2023 13:28,,,,
940254,1/4/2023 13:29,offline,,,
940255,1/4/2023 13:30,offline,,,
940256,1/4/2023 13:31,,,,
940257,1/4/2023 13:32,,,,
940258,1/4/2023 13:33,offline,,,
940259,1/4/2023 13:34,offline,,,
940260,1/4/2023 13:35,,,,
940261,1/4/2023 13:36,offline,,,
940262,1/4/2023 13:37,,,,
940263,1/4/2023 13:38,,,,
940264,1/4/2023 13:39,,,,
940265,1/4/2023 13:40,,,,
940266,1/4/2023 13:41,offline,,,
940267,1/4/2023 13:42,,,,
940268,1/4/2023 13:43,offline,,,
940269,1/4/2023 13:44,,,,
940270,1/4/2023 13:45,offline,,,
940271,1/4/2023 13:46,,,,
940272,1/4/2023 13:47,offline,,,
940273,1/4/2023 13:48,offline,,,
940274,1/4/2023 13:49,,,,
940275,1/4/2023 13:50,,,,
940276,1/4/2023 13:51,offline,,,
940277,1/4/2023 13:52,offline,,,
940278,1/4/2023 13:53,offline,,,
940279,1/4/2023 13:54,offline,,,
940280,1/4/2023 13:55,offline,,,
940281,1/4/2023 13:56,,,,
940282,1/4/2023 13:57,offline,,,
940283,1/4/2023 13:58,offline,,,
940284,1/4/2023 13:59,,,,
940285,1/4/2023 14:00,,,,
940286,1/4/2023 14:01,,,,
940287,1/4/2023 14:02,offline,,,
940288,1/4/2023 14:03,offline,,,
940289,1/4/2023 14:04,,,,
940290,1/4/2023 14:05,,,,
940291,1/4/2023 14:06,,,,
940292,1/4/2023 14:07,,,,
940293,1/4/2023 14:08,,,,
940294,1/4/2023 14:09,,,,
940295,1/4/2023 14:10,offline,,,
940296,1/4/2023 14:11,offline,,,
940297,1/4/2023 14:12,offline,,,
940298,1/4/2023 14:13,offline,,,
940299,1/4/2023 14:14,offline,,,
940300,1/4/2023 14:15,offline,,,
940301,1/4/2023 14:16,offline,,,
940302,1/4/2023 14:17,offline,,,
940303,1/4/2023 14:18,offline,,,
940304,1/4/2023 14:19,offline,,,
940305,1/4/2023 14:20,offline,,,
940306,1/4/2023 14:21,offline,,,
940307,1/4/2023 14:22,offline,,,
940308,1/4/2023 14:23,offline,,,
940309,1/4/2023 14:24,offline,,,
940310,1/4/2023 14:25,offline,,,
940311,1/4/2023 14:26,offline,,,
940312,1/4/2023 14:27,offline,,,
940313,1/4/2023 14:28,offline,,,
940314,1/4/2023 14:29,offline,,,
940315,1/4/2023 14:30,offline,,,
940316,1/4/2023 14:31,offline,,,
940317,1/4/2023 14:32,offline,,,
940318,1/4/2023 14:33,offline,,,
940319,1/4/2023 14:34,offline,,,
940320,1/4/2023 14:35,offline,,,
940321,1/4/2023 14:36,offline,,,
940322,1/4/2023 14:37,offline,,,
940323,1/4/2023 14:38,offline,,,
940324,1/4/2023 14:39,offline,,,
940325,1/4/2023 14:40,offline,,,
940326,1/4/2023 14:41,offline,,,
940327,1/4/2023 14:42,offline,,,
940328,1/4/2023 14:43,offline,,,
940329,1/4/2023 14:44,offline,,,
940330,1/4/2023 14:45,offline,,,
940331,1/4/2023 14:46,offline,,,
940332,1/4/2023 14:47,offline,,,
940333,1/4/2023 14:48,offline,,,
940334,1/4/2023 14:49,offline,,,
940335,1/4/2023 14:50,offline,,,
940336,1/4/2023 14:51,offline,,,
940337,1/4/2023 14:52,offline,,,
940338,1/4/2023 14:53,offline,,,
940339,1/4/2023 14:54,offline,,,
940340,1/4/2023 14:55,offline,,,
940341,1/4/2023 14:56,offline,,,
940342,1/4/2023 14:57,offline,,,
940343,1/4/2023 14:58,offline,,,
940344,1/4/2023 14:59,offline,,,
940345,1/4/2023 15:00,offline,,,
940346,1/4/2023 15:01,offline,,,
940347,1/4/2023 15:02,offline,,,
940348,1/4/2023 15:03,offline,,,
940349,1/4/2023 15:04,offline,,,
940350,1/4/2023 15:05,offline,,,
940351,1/4/2023 15:06,offline,,,
940352,1/4/2023 15:07,offline,,,
940353,1/4/2023 15:08,offline,,,
940354,1/4/2023 15:09,offline,,,
940355,1/4/2023 15:10,offline,,,
940356,1/4/2023 15:11,offline,,,
940357,1/4/2023 15:12,offline,,,
940358,1/4/2023 15:13,offline,,,
940359,1/4/2023 15:14,offline,,,
940360,1/4/2023 15:15,offline,,,
940361,1/4/2023 15:16,offline,,,
940362,1/4/2023 15:17,offline,,,
940363,1/4/2023 15:18,offline,,,
940364,1/4/2023 15:19,offline,,,
940365,1/4/2023 15:20,offline,,,
940366,1/4/2023 15:21,offline,,,
940367,1/4/2023 15:22,offline,,,
940368,1/4/2023 15:23,offline,,,
940369,1/4/2023 15:24,offline,,,
940370,1/4/2023 15:25,offline,,,
940371,1/4/2023 15:26,offline,,,
940372,1/4/2023 15:27,offline,,,
940373,1/4/2023 15:28,offline,,,
940374,1/4/2023 15:29,offline,,,
940375,1/4/2023 15:30,offline,,,
940376,1/4/2023 15:31,offline,,,
940377,1/4/2023 15:32,offline,,,
940378,1/4/2023 15:33,offline,,,
940379,1/4/2023 15:34,offline,,,
940380,1/4/2023 15:35,offline,,,
940381,1/4/2023 15:36,offline,,,
940382,1/4/2023 15:37,offline,,,
940383,1/4/2023 15:38,offline,,,
940384,1/4/2023 15:39,offline,,,
940385,1/4/2023 15:40,offline,,,
940386,1/4/2023 15:41,offline,,,
940387,1/4/2023 15:42,offline,,,
940388,1/4/2023 15:43,offline,,,
940389,1/4/2023 15:44,offline,,,
940390,1/4/2023 15:45,offline,,,
940391,1/4/2023 15:46,offline,,,
940392,1/4/2023 15:47,offline,,,
940393,1/4/2023 15:48,offline,,,
940394,1/4/2023 15:49,offline,,,
940395,1/4/2023 15:50,offline,,,
940396,1/4/2023 15:51,offline,,,
940397,1/4/2023 15:52,offline,,,
940398,1/4/2023 15:53,offline,,,
940399,1/4/2023 15:54,offline,,,
940400,1/4/2023 15:55,offline,,,
940401,1/4/2023 15:56,offline,,,
940402,1/4/2023 15:57,offline,,,
940403,1/4/2023 15:58,offline,,,
940404,1/4/2023 15:59,offline,,,
940405,1/4/2023 16:00,offline,,,
940406,1/4/2023 16:01,offline,,,
940407,1/4/2023 16:02,offline,,,
940408,1/4/2023 16:03,offline,,,
940409,1/4/2023 16:04,offline,,,
940410,1/4/2023 16:05,offline,,,
940411,1/4/2023 16:06,offline,,,
940412,1/4/2023 16:07,offline,,,
940413,1/4/2023 16:08,offline,,,
940414,1/4/2023 16:09,offline,,,
940415,1/4/2023 16:10,offline,,,
940416,1/4/2023 16:11,offline,,,
940417,1/4/2023 16:12,offline,,,
940418,1/4/2023 16:13,offline,,,
940419,1/4/2023 16:14,offline,,,
940420,1/4/2023 16:15,offline,,,
940421,1/4/2023 16:16,offline,,,
940422,1/4/2023 16:17,offline,,,
940423,1/4/2023 16:18,offline,,,
940424,1/4/2023 16:19,offline,,,
940425,1/4/2023 16:20,offline,,,
940426,1/4/2023 16:21,offline,,,
940427,1/4/2023 16:22,offline,,,
940428,1/4/2023 16:23,offline,,,
940429,1/4/2023 16:24,offline,,,
940430,1/4/2023 16:25,offline,,,
940431,1/4/2023 16:26,offline,,,
940432,1/4/2023 16:27,offline,,,
940433,1/4/2023 16:28,offline,,,
940434,1/4/2023 16:29,offline,,,
940435,1/4/2023 16:30,offline,,,
940436,1/4/2023 16:31,offline,,,
940437,1/4/2023 16:32,offline,,,
940438,1/4/2023 16:33,offline,,,
940439,1/4/2023 16:34,offline,,,
940440,1/4/2023 16:35,offline,,,
940441,1/4/2023 16:36,offline,,,
940442,1/4/2023 16:37,offline,,,
940443,1/4/2023 16:38,offline,,,
940444,1/4/2023 16:39,offline,,,
940445,1/4/2023 16:40,offline,,,
940446,1/4/2023 16:41,offline,,,
940447,1/4/2023 16:42,offline,,,
940448,1/4/2023 16:43,offline,,,
940449,1/4/2023 16:44,offline,,,
940450,1/4/2023 16:45,offline,,,
940451,1/4/2023 16:46,offline,,,
940452,1/4/2023 16:47,offline,,,
940453,1/4/2023 16:48,offline,,,
940454,1/4/2023 16:49,offline,,,
940455,1/4/2023 16:50,offline,,,
940456,1/4/2023 16:51,offline,,,
940457,1/4/2023 16:52,offline,,,
940458,1/4/2023 16:53,offline,,,
940459,1/4/2023 16:54,offline,,,
940460,1/4/2023 16:55,offline,,,
940461,1/4/2023 16:56,offline,,,
940462,1/4/2023 16:57,offline,,,
940463,1/4/2023 16:58,offline,,,
940464,1/4/2023 16:59,offline,,,
940465,1/4/2023 17:00,offline,,,
940466,1/4/2023 17:01,offline,,,
940467,1/4/2023 17:02,offline,,,
940468,1/4/2023 17:03,offline,,,
940469,1/4/2023 17:04,offline,,,
940470,1/4/2023 17:05,offline,,,
940471,1/4/2023 17:06,offline,,,
940472,1/4/2023 17:07,offline,,,
940473,1/4/2023 17:08,offline,,,
940474,1/4/2023 17:09,offline,,,
940475,1/4/2023 17:10,offline,,,
940476,1/4/2023 17:11,offline,,,
940477,1/4/2023 17:12,offline,,,
940478,1/4/2023 17:13,offline,,,
940479,1/4/2023 17:14,offline,,,
940480,1/4/2023 17:15,offline,,,
940481,1/4/2023 17:16,offline,,,
940482,1/4/2023 17:17,offline,,,
940483,1/4/2023 17:18,offline,,,
940484,1/4/2023 17:19,offline,,,
940485,1/4/2023 17:20,offline,,,
940486,1/4/2023 17:21,offline,,,
940487,1/4/2023 17:22,offline,,,
940488,1/4/2023 17:23,offline,,,
940489,1/4/2023 17:24,offline,,,
940490,1/4/2023 17:25,offline,,,
940491,1/4/2023 17:26,offline,,,
940492,1/4/2023 17:27,offline,,,
940493,1/4/2023 17:28,offline,,,
940494,1/4/2023 17:29,offline,,,
940495,1/4/2023 17:30,offline,,,
940496,1/4/2023 17:31,offline,,,
940497,1/4/2023 17:32,offline,,,
940498,1/4/2023 17:33,offline,,,
940499,1/4/2023 17:34,offline,,,
940500,1/4/2023 17:35,offline,,,
940501,1/4/2023 17:36,offline,,,
940502,1/4/2023 17:37,offline,,,
940503,1/4/2023 17:38,offline,,,
940504,1/4/2023 17:39,offline,,,
940505,1/4/2023 17:40,offline,,,
940506,1/4/2023 17:41,offline,,,
940507,1/4/2023 17:42,offline,,,
940508,1/4/2023 17:43,offline,,,
940509,1/4/2023 17:44,offline,,,
940510,1/4/2023 17:45,offline,,,
940511,1/4/2023 17:46,offline,,,
940512,1/4/2023 17:47,offline,,,
940513,1/4/2023 17:48,offline,,,
940514,1/4/2023 17:49,offline,,,
940515,1/4/2023 17:50,offline,,,
940516,1/4/2023 17:51,offline,,,
940517,1/4/2023 17:52,offline,,,
940518,1/4/2023 17:53,offline,,,
940519,1/4/2023 17:54,offline,,,
940520,1/4/2023 17:55,offline,,,
940521,1/4/2023 17:56,offline,,,
940522,1/4/2023 17:57,offline,,,
940523,1/4/2023 17:58,offline,,,
940524,1/4/2023 17:59,offline,,,
940525,1/4/2023 18:00,offline,,,
940526,1/4/2023 18:01,offline,,,
940527,1/4/2023 18:02,offline,,,
940528,1/4/2023 18:03,offline,,,
940529,1/4/2023 18:04,offline,,,
940530,1/4/2023 18:05,offline,,,
940531,1/4/2023 18:06,offline,,,
940532,1/4/2023 18:07,offline,,,
940533,1/4/2023 18:08,offline,,,
940534,1/4/2023 18:09,offline,,,
940535,1/4/2023 18:10,offline,,,
940536,1/4/2023 18:11,offline,,,
940537,1/4/2023 18:12,offline,,,
940538,1/4/2023 18:13,offline,,,
940539,1/4/2023 18:14,offline,,,
940540,1/4/2023 18:15,offline,,,
940541,1/4/2023 18:16,offline,,,
940542,1/4/2023 18:17,offline,,,
940543,1/4/2023 18:18,offline,,,
940544,1/4/2023 18:19,offline,,,
940545,1/4/2023 18:20,offline,,,
940546,1/4/2023 18:21,offline,,,
940547,1/4/2023 18:22,offline,,,
940548,1/4/2023 18:23,offline,,,
940549,1/4/2023 18:24,offline,,,
940550,1/4/2023 18:25,offline,,,
940551,1/4/2023 18:26,offline,,,
940552,1/4/2023 18:27,offline,,,
940553,1/4/2023 18:28,offline,,,
940554,1/4/2023 18:29,offline,,,
940555,1/4/2023 18:30,offline,,,
940556,1/4/2023 18:31,offline,,,
940557,1/4/2023 18:32,offline,,,
940558,1/4/2023 18:33,offline,,,
940559,1/4/2023 18:34,offline,,,
940560,1/4/2023 18:35,offline,,,
940561,1/4/2023 18:36,offline,,,
940562,1/4/2023 18:37,offline,,,
940563,1/4/2023 18:38,offline,,,
940564,1/4/2023 18:39,offline,,,
940565,1/4/2023 18:40,offline,,,
940566,1/4/2023 18:41,offline,,,
940567,1/4/2023 18:42,offline,,,
940568,1/4/2023 18:43,offline,,,
940569,1/4/2023 18:44,offline,,,
940570,1/4/2023 18:45,offline,,,
940571,1/4/2023 18:46,offline,,,
940572,1/4/2023 18:47,offline,,,
940573,1/4/2023 18:48,offline,,,
940574,1/4/2023 18:49,offline,,,
940575,1/4/2023 18:50,offline,,,
940576,1/4/2023 18:51,offline,,,
940577,1/4/2023 18:52,offline,,,
940578,1/4/2023 18:53,offline,,,
940579,1/4/2023 18:54,offline,,,
940580,1/4/2023 18:55,offline,,,
940581,1/4/2023 18:56,offline,,,
940582,1/4/2023 18:57,offline,,,
940583,1/4/2023 18:58,offline,,,
940584,1/4/2023 18:59,offline,,,
940585,1/4/2023 19:00,offline,,,
940586,1/4/2023 19:01,offline,,,
940587,1/4/2023 19:02,offline,,,
940588,1/4/2023 19:03,offline,,,
940589,1/4/2023 19:04,offline,,,
940590,1/4/2023 19:05,offline,,,
940591,1/4/2023 19:06,offline,,,
940592,1/4/2023 19:07,offline,,,
940593,1/4/2023 19:08,offline,,,
940594,1/4/2023 19:09,offline,,,
940595,1/4/2023 19:10,offline,,,
940596,1/4/2023 19:11,offline,,,
940597,1/4/2023 19:12,offline,,,
940598,1/4/2023 19:13,offline,,,
940599,1/4/2023 19:14,offline,,,
940600,1/4/2023 19:15,offline,,,
940601,1/4/2023 19:16,offline,,,
940602,1/4/2023 19:17,offline,,,
940603,1/4/2023 19:18,offline,,,
940604,1/4/2023 19:19,offline,,,
940605,1/4/2023 19:20,offline,,,
940606,1/4/2023 19:21,offline,,,
940607,1/4/2023 19:22,offline,,,
940608,1/4/2023 19:23,offline,,,
940609,1/4/2023 19:24,offline,,,
940610,1/4/2023 19:25,offline,,,
940611,1/4/2023 19:26,offline,,,
940612,1/4/2023 19:27,offline,,,
940613,1/4/2023 19:28,offline,,,
940614,1/4/2023 19:29,offline,,,
